example_id,source_group_id,split,id,query,active_unit_count,vehicle_unit_count,has_vehicle_target,domains,issue_codes,initial_status,final_status
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1272,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1272,train,1272,打开提醒吊针,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1273,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1273,train,1273,打开吃鸡电视,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1274,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1274,train,1274,搜一个铜板板,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1275,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1275,train,1275,我想吃烤牛奶,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1276,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1276,train,1276,拨出,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1277,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1277,train,1277,打开前排车窗关闭大灯打开示廓灯,3,3,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1278,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1278,train,1278,一点热不热,1,0,False,天气,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1279,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1279,train,1279,主驾阅读灯开开别让前面太暗,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1280,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1280,train,1280,今天小智今天适合跳钓鱼吗说话啦,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1281,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1281,train,1281,胡人烤饭,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1282,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1282,train,1282,深圳南山的海底捞,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1283,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1283,train,1283,我要听儿歌莫扎特,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1284,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1284,train,1284,我要听儿歌MY MONSTER STORY,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1285,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1285,train,1285,片子的收藏列表取消下,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1286,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1286,train,1286,可以放首适合五岁宝宝听的歌不,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1287,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1287,train,1287,要带伞了,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1288,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1288,train,1288,查一下明儿个下雨不下,1,0,False,天气,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1289,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1289,train,1289,帮我打开卡拉OK,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1290,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1290,train,1290,将全车温度调到二十五度打开AC,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1291,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1291,train,1291,养生一体机两小时后运行清洁功能,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1292,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1292,train,1292,关闭右后侧肌肉刺激程序,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1293,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1293,train,1293,打开一下视频播放记录,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1294,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1294,train,1294,听今年的新闻,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1295,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1295,train,1295,播两首黑人唱的音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1296,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1296,train,1296,烟机大风量,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1297,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1297,train,1297,打开座椅通风调为二挡,1,1,True,车载控制,split_sens_gt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1298,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1298,train,1298,播放周杰伦的夜的第七章打开无界k歌,1,0,False,音乐,no_vehicle_target|split_sens_gt_semantic_units,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1299,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1299,train,1299,江苏米糕,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1300,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1300,train,1300,我想播放原创榜里面的音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1301,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1301,train,1301,停止播放音乐空调温度调到二十二风速调到四,3,2,True,车载控制|音乐,mixed_domain_example|split_sens_lt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1302,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1302,train,1302,我要添加东城区的天安门为途经点,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1303,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1303,train,1303,右后腰托往上调节,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1304,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1304,train,1304,将空调设置为四挡温度设置,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1305,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1305,train,1305,请播放香香摇篮曲,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1306,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1306,train,1306,循环播放歌曲ELASTIC FORCE,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1307,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1307,train,1307,苕皮菜谱有啥,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1308,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1308,train,1308,海绵宝宝中文配音,1,0,False,影视,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1309,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1309,train,1309,放点音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1310,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1310,train,1310,我要吃红枣冰糖炖雪蛤,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1311,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1311,train,1311,我要到加油站不要到超市,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1312,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1312,train,1312,放一个九十年代的老人喜欢听的英文歌,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1313,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1313,train,1313,刚才的声音恢复,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1314,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1314,train,1314,我要吃白切鸡腿,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1315,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1315,train,1315,放首竞速小英雄,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1316,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1316,train,1316,USB上的动画关闭,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1317,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1317,train,1317,我想唱越老掉线,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1318,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1318,train,1318,提醒我每天早上六点起床,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1319,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1319,train,1319,我想要天窗关到剩下一条缝,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1320,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1320,train,1320,烤30分钟一体机,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1321,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1321,train,1321,自动大灯关一下,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1322,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1322,train,1322,关闭所有窗户关闭遮阳帘,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1323,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1323,train,1323,播放登乐游原,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1324,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1324,train,1324,我要吃STEAMED DAZHA CRABS,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1325,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1325,train,1325,空调温度调到最低风量开到最大,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1326,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1326,train,1326,帮我放这部同名小说,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1327,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1327,train,1327,打电话给love,1,0,False,打电话,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1328,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1328,train,1328,空调风二挡打开座椅加热二挡,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1329,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1329,train,1329,给小红ABC播放人气高的故事,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1330,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1330,train,1330,查看历史记录音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1331,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1331,train,1331,打开锁门后视镜后视镜自动折叠,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1332,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1332,train,1332,播放助眠的音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1333,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1333,train,1333,给我讲诗经,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1334,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1334,train,1334,给我放那个专辑里的故事,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1335,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1335,train,1335,天窗最大天窗透明度最大,2,2,True,车载控制,split_sens_lt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1336,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1336,train,1336,关闭所有车窗关闭天窗打开空调打开副驾座椅通风,4,4,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1337,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1337,train,1337,来点你说的白雪,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1338,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1338,train,1338,关闭大灯打开遮阳帘,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1339,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1339,train,1339,声音轻一点,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1340,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1340,train,1340,我要吃巧克力贝果,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1341,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1341,train,1341,我要吃南瓜糯米派,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1342,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1342,train,1342,打开位置灯打开驻车舒享,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1343,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1343,train,1343,关闭整车座椅通风关闭整车座椅加热,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1344,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1344,train,1344,果蔬鸡肉串,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1345,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1345,train,1345,给小红ABC播放最近人气高的儿童故事,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1346,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1346,train,1346,正月初八是啥,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1347,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1347,train,1347,打开后车窗雨刷器,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1348,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1348,train,1348,切到下一个音乐,1,0,False,音乐,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1349,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1349,train,1349,厨房的右手边的灶具火切为最小,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1350,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1350,train,1350,空调开至最大打开内循环,2,2,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1351,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1351,train,1351,今日腾讯行情如何,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1352,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1352,train,1352,最佳听音位选择驾驶位位置,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1353,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1353,train,1353,前面怎么走,1,0,False,地图,no_vehicle_target,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1354,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1354,train,1354,车道辅助预警方式设置为震动,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1355,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1355,train,1355,肥肠的菜谱有吗,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1356,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1356,train,1356,空调吹脚和除雾,2,2,True,车载控制,split_sens_lt_semantic_units,manual_review,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1357,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1357,train,1357,查看主驾风量,1,1,True,车载控制,,candidate,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1358,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1358,train,1358,换一首下一首应该说,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1359,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1359,train,1359,播放关于社会的新闻,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1360,macslu:40670d121a89ad7142e3536ee6dc05374d095f6b:train:1360,train,1360,二零二一年是啥年,0,0,False,,no_vehicle_target|split_sens_gt_semantic_units|unannotated_source,excluded,
