split,id,query,split_sens_count,active_semantics_count,vehicle_semantics_count,domains,mixed_domain,integrity,split_sens,vehicle_semantics
train,1372,设置一下声音均衡器,1,1,1,车载控制,False,count_match,"[""设置一下声音均衡器""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""设置一下""], ""对象功能"": [""声音均衡器""]}}]"
train,1373,调节制冷器,1,1,1,车载控制,False,count_match,"[""调节制冷器""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""调节""], ""对象"": [""制冷器""]}}]"
train,1376,关闭悬架方便上下车,1,1,1,车载控制,False,count_match,"[""关闭悬架方便上下车""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""悬架""], ""功能"": [""方便上下车""]}}]"
train,1377,空调最小,1,1,1,车载控制,False,count_match,"[""空调最小""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""value"": [""最小""], ""操作"": [""调节""]}}]"
train,1384,关闭屏保,1,1,1,车载控制,False,count_match,"[""关闭屏保""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""关闭""], ""对象"": [""屏""], ""对象功能"": [""保""]}}]"
train,1386,空调调到两挡再帮我打开一下座椅通风调至二挡,2,3,3,车载控制,False,semantics_exceed_split,"[""空调调到两挡"", ""帮我打开一下座椅通风调至二挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""两挡""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开一下""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅""], ""调节内容"": [""风""], ""操作"": [""调至""], ""value"": [""二挡""], ""操作_concrete"": [""true""]}}]"
train,1387,空调设为二十五度打开AC,2,2,2,车载控制,False,count_match,"[""空调设为二十五度"", ""打开ac""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""设""], ""操作_concrete"": [""为""], ""value"": [""二十五度""], ""调节内容"": [""温度""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""打开""], ""模式"": [""AC""], ""调节内容"": [""模式""]}}]"
train,1393,音量调低一点然后打开副驾驶座椅按摩,2,2,2,车载控制,False,count_match,"[""音量调低一点"", ""打开副驾驶座椅按摩""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""音量""], ""value"": [""音量调低一点""], ""操作"": [""调节""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""副驾驶""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}]"
train,1398,开开车上窗户,1,1,1,车载控制,False,count_match,"[""开开车上窗户""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""开开""], ""对象"": [""车上窗户""]}}]"
train,1401,设置电动出风口出风风向为吹腹,1,1,1,车载控制,False,count_match,"[""设置电动出风口出风风向为吹腹""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""设置""], ""对象"": [""电动出风口""], ""调节内容"": [""风向""], ""value"": [""吹腹""]}}]"
train,1402,取消关闭多媒体,1,1,1,车载控制,False,count_match,"[""取消关闭多媒体""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""操作"": [""关闭""], ""车机模块"": [""多媒体""]}}]"
train,1403,关闭后排两个窗户,1,1,1,车载控制,False,count_match,"[""关闭后排两个窗户""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""位置"": [""后排两个""], ""对象"": [""窗户""]}}]"
train,1404,音乐声音大一点导航声音小一点,2,2,2,车载控制,False,count_match,"[""音乐声音大一点"", ""导航声音小一点""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车机控制""], ""车机模块"": [""音乐""], ""调节内容"": [""声音""], ""value"": [""大一点""], ""操作"": [""调节""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车机控制""], ""车机模块"": [""导航""], ""调节内容"": [""声音""], ""value"": [""小一点""], ""操作"": [""调节""]}}]"
train,1408,我想听个拖拉机启动声,1,1,1,车载控制,False,count_match,"[""我想听个拖拉机启动声""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""音效"": [""拖拉机启动声""], ""操作"": [""打开""], ""调节内容"": [""音效""]}}]"
train,1411,副驾驶脚部降温,1,1,1,车载控制,False,count_match,"[""副驾驶脚部降温""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""位置"": [""副驾驶""], ""身体位置"": [""脚部""], ""value"": [""降温""], ""操作"": [""调节""], ""调节内容"": [""温度""]}}]"
train,1421,打开所有车窗打开天窗放首歌,3,3,2,车载控制|音乐,True,count_match,"[""打开所有车窗"", ""打开天窗"", ""放首歌""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""所有""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""天窗""]}}]"
train,1422,关闭天窗玻璃,1,1,1,车载控制,False,count_match,"[""关闭天窗玻璃""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""天窗玻璃""]}}]"
train,1424,让音效模式切换到爵士乐章,1,1,1,车载控制,False,count_match,"[""让音效模式切换到爵士乐章""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""音效模式""], ""操作"": [""切换到""], ""操作_concrete"": [""到""], ""音效"": [""爵士乐章""]}}]"
train,1426,靠背躺倒,1,1,1,车载控制,False,count_match,"[""靠背躺倒""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""靠背""], ""对象功能"": [""躺倒""], ""操作"": [""打开""]}}]"
train,1427,退出座舱控温系统,1,1,1,车载控制,False,count_match,"[""退出座舱控温系统""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""退出""], ""功能"": [""座舱控温系统""]}}]"
train,1428,扶手台向前方滑到最前,1,1,1,车载控制,False,count_match,"[""扶手台向前方滑到最前""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""扶手台""], ""value"": [""向前方""], ""操作"": [""滑""], ""操作_concrete"": [""到""], ""方向偏移量"": [""最前""], ""调节内容"": [""方向""]}}]"
train,1429,把车窗打开到百分之五十的位置,1,1,1,车载控制,False,count_match,"[""把车窗打开到百分之五十的位置""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""车窗""], ""操作"": [""打开""], ""操作_concrete"": [""到""], ""value"": [""百分之五十""], ""调节内容"": [""幅度""]}}]"
train,1430,打开空调温度调到十八度风力调到三挡,2,3,3,车载控制,False,semantics_exceed_split,"[""打开空调温度调到十八度"", ""风力调到三挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""空调""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""温度""], ""操作"": [""调到""], ""value"": [""十八度""], ""操作_concrete"": [""true""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风力""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""三挡""]}}]"
train,1431,天窗透明值小一点,1,1,1,车载控制,False,count_match,"[""天窗透明值小一点""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""天窗""], ""调节内容"": [""透明值""], ""value"": [""小一点""], ""操作"": [""调节""]}}]"
train,1443,风速调到三挡不要对人吹,2,2,2,车载控制,False,count_match,"[""风速调到三挡"", ""不要对人吹""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风速""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""三挡""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""value"": [""对人吹""], ""操作"": [""调节""], ""调节内容"": [""风向""]}}]"
train,1444,帮我关掉前门手动开启,1,1,1,车载控制,False,count_match,"[""帮我关掉前门手动开启""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关掉""], ""位置"": [""前""], ""对象"": [""门""], ""模式"": [""手动""], ""调节内容"": [""模式""]}}]"
train,1445,关闭所有车窗空调开到一挡,2,2,2,车载控制,False,count_match,"[""关闭所有车窗"", ""空调开到一挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""位置"": [""所有""], ""对象"": [""车窗""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""操作"": [""开""], ""操作_concrete"": [""到""], ""value"": [""一挡""]}}]"
train,1452,关闭山地行驶模式,1,1,1,车载控制,False,count_match,"[""关闭山地行驶模式""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""关闭""], ""模式"": [""山地行驶""], ""调节内容"": [""模式""]}}]"
train,1453,后排把座椅通风调到最大,1,1,1,车载控制,False,count_match,"[""后排把座椅通风调到最大""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""位置"": [""后排""], ""对象"": [""座椅""], ""对象功能"": [""通风""], ""调节内容"": [""风""], ""操作"": [""调到""], ""操作_concrete"": [""到""], ""value"": [""最大""]}}]"
train,1454,低速风速为我关闭,1,1,1,车载控制,False,count_match,"[""低速风速为我关闭""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""value"": [""低速""], ""调节内容"": [""风速""], ""操作"": [""关闭""]}}]"
train,1458,停止运行伴我回家照明系统,1,1,1,车载控制,False,count_match,"[""停止运行伴我回家照明系统""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象功能"": [""伴我回家""], ""操作"": [""关闭""]}}]"
train,1459,解锁中控锁,1,1,1,车载控制,False,count_match,"[""解锁中控锁""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""解锁""], ""对象功能"": [""中控锁""]}}]"
train,1462,进入歌剧院音效,1,1,1,车载控制,False,count_match,"[""进入歌剧院音效""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""提供信息""], ""操作"": [""进入""], ""音效"": [""歌剧院""], ""调节内容"": [""音效""]}}]"
train,1465,那关闭车灯关闭空调关闭后视镜加热,3,3,3,车载控制,False,count_match,"[""那关闭车灯"", ""关闭空调"", ""关闭后视镜加热""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""车灯""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""空调""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""关闭""], ""对象"": [""后视镜""], ""对象功能"": [""加热""]}}]"
train,1466,打开后排门手动开,1,1,1,车载控制,False,count_match,"[""打开后排门手动开""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""后排""], ""对象"": [""门""], ""模式"": [""手动""], ""调节内容"": [""模式""]}}]"
train,1469,后视镜调节为副驾驶侧,1,1,1,车载控制,False,count_match,"[""后视镜调节为副驾驶侧""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""后视镜""], ""操作"": [""调节为""], ""操作_concrete"": [""为""], ""模式"": [""副驾驶侧""], ""调节内容"": [""模式""]}}]"
train,1472,打开副驾座椅按摩座椅通风,2,2,2,车载控制,False,count_match,"[""打开副驾座椅按摩"", ""座椅通风""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""副驾""], ""对象"": [""座椅""], ""对象功能"": [""按摩""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""座椅""], ""对象功能"": [""通风""], ""操作"": [""打开""]}}]"
train,1473,打开遮阳帘打开后备箱打开后排车窗,3,3,3,车载控制,False,count_match,"[""打开遮阳帘"", ""打开后备箱"", ""打开后排车窗""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""遮阳帘""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""后备箱""]}}, {""intent_index"": ""意图3"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""后排""], ""对象"": [""车窗""]}}]"
train,1475,打开后备箱盖,1,1,1,车载控制,False,count_match,"[""打开后备箱盖""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""后备箱盖""]}}]"
train,1479,打开后排顶部娱乐屏,1,1,1,车载控制,False,count_match,"[""打开后排顶部娱乐屏""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""位置"": [""后排""], ""对象"": [""顶部娱乐屏""]}}]"
train,1480,坦克空调风速调到最高温度调到最低,2,2,2,车载控制,False,count_match,"[""坦克空调风速调到最高"", ""温度调到最低""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""对象"": [""空调""], ""调节内容"": [""风速""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最高""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""温度""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""最低""]}}]"
train,1481,打开座椅通风风量调到一挡,2,2,2,车载控制,False,count_match,"[""打开座椅通风"", ""风量调到一挡""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""打开""], ""对象"": [""座椅""], ""对象功能"": [""通风""]}}, {""intent_index"": ""意图2"", ""slots"": {""intent"": [""提供信息""], ""调节内容"": [""风量""], ""操作"": [""调""], ""操作_concrete"": [""到""], ""value"": [""一挡""]}}]"
train,1482,开启车道偏向预警,1,1,1,车载控制,False,count_match,"[""开启车道偏向预警""]","[{""intent_index"": ""意图1"", ""slots"": {""intent"": [""车身控制""], ""操作"": [""开启""], ""子功能"": [""车道偏向预警""], ""功能"": [""车道辅助""]}}]"
